date,no1,no2,no3,no4,no5
2014-01-15 08:00:00,0.742977,0.583242,-0.421447,-0.568132,0.082622
2014-01-15 09:00:00,0.871970,0.328112,-0.057368,-0.041461,0.839374
2014-01-15 10:00:00,0.185089,-1.238983,-0.717094,-0.713655,-0.371527
2014-01-15 11:00:00,-0.633975,-0.461335,2.081947,-1.054816,1.113852
2014-01-15 12:00:00,-1.263286,0.852301,0.210967,0.092778,1.156576
2014-01-15 13:00:00,1.160407,0.716018,-1.548920,-0.939459,1.598111
2014-01-15 14:00:00,0.422772,0.539873,0.970846,1.885867,-1.446841
2014-01-15 15:00:00,-0.228218,1.396476,-0.842274,-0.354596,1.307093
2014-01-15 16:00:00,-2.120424,1.337521,1.822379,-0.908354,0.362871
2014-01-15 17:00:00,0.738432,-0.548291,0.400470,0.798737,-2.154328
2014-01-15 18:00:00,0.813468,-2.501486,1.084157,0.561098,-0.170174
2014-01-15 19:00:00,0.047614,-1.036198,0.584092,-0.877742,0.274739
2014-01-15 20:00:00,-0.880602,-1.061905,-0.156645,0.495563,1.713655
2014-01-15 21:00:00,-1.151423,-0.411192,1.249649,0.015248,0.125860
2014-01-15 22:00:00,1.746944,1.366933,-0.059873,2.301576,-0.970334
2014-01-15 23:00:00,-0.428925,-0.665732,1.521517,0.446465,-0.267591
2014-01-16 00:00:00,0.106370,-1.722057,-0.853984,-0.603145,0.888868
2014-01-16 01:00:00,0.762784,-0.428982,0.667634,-1.065035,0.276510
2014-01-16 02:00:00,-0.739630,-0.164734,0.115087,-0.220228,0.422447
2014-01-16 03:00:00,2.208747,0.108845,1.339403,-0.924662,-0.476718
2014-01-16 04:00:00,0.393116,0.757023,-1.869844,0.914537,1.289579
2014-01-16 05:00:00,-2.160539,-0.254948,-0.091479,1.239784,-0.693261
2014-01-16 06:00:00,-0.386210,-1.352668,-1.462292,0.669821,0.414289
2014-01-16 07:00:00,-0.019155,1.875023,-0.633804,-0.307874,-1.314362
2014-01-16 08:00:00,-0.058180,0.091863,1.512358,0.015628,0.997109
2014-01-16 09:00:00,-0.118768,-0.396990,-0.999928,-0.691042,-0.073245
2014-01-16 10:00:00,-0.672244,-1.281870,1.567952,0.246176,0.441152
2014-01-16 11:00:00,-1.254998,-1.504494,0.784623,-1.034037,0.284070
2014-01-16 12:00:00,-0.628171,-1.230226,1.237284,0.908361,0.565008
2014-01-16 13:00:00,-1.358161,0.681115,0.215815,0.610513,-0.312581
2014-01-16 14:00:00,-2.493584,-1.741604,0.212117,0.841390,0.788294
2014-01-16 15:00:00,0.803921,0.181812,-0.131284,-0.428242,1.121991
2014-01-16 16:00:00,0.921600,-0.471960,0.537719,1.755019,-1.534436
2014-01-16 17:00:00,0.447340,-0.138510,-0.654594,0.257551,-0.427144
2014-01-16 18:00:00,0.746009,-1.291657,1.045418,0.246121,-0.211930
2014-01-16 19:00:00,0.314741,-0.886209,-0.492584,1.176154,-0.280948
2014-01-16 20:00:00,0.555829,-0.065213,-0.544267,-0.006291,0.820466
2014-01-16 21:00:00,0.850418,-1.311757,-0.859618,-1.166545,0.879425
2014-01-16 22:00:00,-0.644613,-0.210059,-0.094764,0.553895,-0.903269
2014-01-16 23:00:00,0.960488,-1.657202,-0.300853,-1.184069,-1.120458
2014-01-17 00:00:00,-0.335568,-0.068683,-0.356127,0.755792,-0.420311
2014-01-17 01:00:00,0.462848,-1.120506,-0.685002,-1.222506,-0.704252
2014-01-17 02:00:00,-1.323741,0.302127,-1.166841,0.401239,0.184481
2014-01-17 03:00:00,-0.516014,0.773094,1.626389,-0.007294,-0.562810
2014-01-17 04:00:00,-0.658662,0.389234,0.989799,-0.867533,1.142741
2014-01-17 05:00:00,-0.202938,0.924024,0.783301,2.018880,-1.151398
2014-01-17 06:00:00,1.624920,1.239525,0.194799,0.729638,1.232873
2014-01-17 07:00:00,-0.950453,0.500336,0.054707,0.547714,-1.078211
2014-01-17 08:00:00,-0.422371,-2.519376,-0.682423,-0.098078,-0.386434
2014-01-17 09:00:00,0.254407,-1.123934,0.229969,0.250482,1.465425
2014-01-17 10:00:00,-0.495007,1.130494,-0.110930,1.206956,0.367777
2014-01-17 11:00:00,-0.339546,-0.388130,-1.420292,-1.242413,0.012011
2014-01-17 12:00:00,-0.099639,-0.239087,1.212538,-0.131150,-0.873896
2014-01-17 13:00:00,0.596401,0.833603,1.696396,-0.587932,0.034201
2014-01-17 14:00:00,0.151333,-0.883445,0.227066,0.208104,0.250004
2014-01-17 15:00:00,-1.927653,0.854648,-0.823615,1.549427,-1.800491
2014-01-17 16:00:00,0.682987,-1.193854,0.258883,-0.925726,1.836510
2014-01-17 17:00:00,1.057661,0.232406,-0.533643,-0.674497,-0.582337
2014-01-17 18:00:00,-0.373406,2.020721,-0.657655,-0.820344,1.084183
2014-01-17 19:00:00,-0.723031,2.139947,-1.400089,0.085137,-0.582512
2014-01-17 20:00:00,0.191829,-0.134949,-0.364452,-0.248654,-0.017986
2014-01-17 21:00:00,0.665576,-1.518245,-0.016816,-0.585757,-0.150346
2014-01-17 22:00:00,-0.406879,-1.516619,2.186433,0.648376,-0.982217
2014-01-17 23:00:00,2.262341,-0.364971,-0.706143,0.969759,0.503870
2014-01-18 00:00:00,0.093685,0.583934,-0.608988,0.388272,0.954200
2014-01-18 01:00:00,0.519707,2.841257,-0.016740,-1.580195,1.286542
2014-01-18 02:00:00,-0.593375,1.219807,2.001274,-0.597791,0.733122
2014-01-18 03:00:00,-0.285033,0.419396,-1.993827,-0.479606,-1.444883
2014-01-18 04:00:00,-1.139752,-0.124273,0.692357,-0.657477,0.031875
2014-01-18 05:00:00,-0.902941,0.128992,0.671344,0.414122,-1.924520
2014-01-18 06:00:00,0.526959,-1.153422,-2.210361,-0.124551,-0.686506
2014-01-18 07:00:00,-0.041435,1.871283,0.496693,0.913461,0.131670
2014-01-18 08:00:00,-1.805451,0.761751,0.619675,-0.524599,-0.036266
2014-01-18 09:00:00,-0.840805,-0.293943,-0.382137,-0.372151,-1.697492
2014-01-18 10:00:00,-0.159136,0.717856,-1.373728,0.986311,-0.797895
2014-01-18 11:00:00,0.730356,1.310248,-0.344402,-0.401264,-0.370215
2014-01-18 12:00:00,0.261135,0.624492,0.503987,0.576676,1.855800
2014-01-18 13:00:00,-1.823736,1.387162,-0.932619,1.308225,0.893834
2014-01-18 14:00:00,0.950874,1.238420,0.034521,0.349076,-0.377003
2014-01-18 15:00:00,-0.505639,-0.998102,-0.650389,-1.334613,-0.130254
2014-01-18 16:00:00,-0.932735,-1.740330,1.027386,0.832029,0.713882
2014-01-18 17:00:00,1.078371,0.785504,1.340383,-2.010835,-0.712284
2014-01-18 18:00:00,-0.354452,0.768611,0.185021,-1.308636,-0.353279
2014-01-18 19:00:00,-1.603479,-0.159369,0.906165,0.061796,1.979941
2014-01-18 20:00:00,-1.175907,0.467106,0.634321,-0.102471,1.367513
2014-01-18 21:00:00,-1.976352,-0.191024,1.398944,0.710410,-0.344616
2014-01-18 22:00:00,0.137743,0.528671,-0.205478,-0.689917,0.635164
2014-01-18 23:00:00,-0.606954,0.617457,0.020156,-0.204071,-0.211397
2014-01-19 00:00:00,0.662617,-1.199766,1.604255,0.971065,-0.433625
2014-01-19 01:00:00,0.876700,-1.008763,0.083532,1.989473,1.269476
2014-01-19 02:00:00,0.590602,0.505380,0.849580,0.006597,1.317189
2014-01-19 03:00:00,2.356036,-0.409478,-1.012714,-0.891493,1.038066
2014-01-19 04:00:00,-0.964116,0.825955,-0.651361,0.543123,0.344854
2014-01-19 05:00:00,-0.885162,-0.161397,0.414551,-0.576410,-3.339669
2014-01-19 06:00:00,0.703315,2.121149,0.233584,3.749987,-0.635131
2014-01-19 07:00:00,-0.398246,-0.348763,0.534307,-1.037506,0.440798
2014-01-19 08:00:00,1.714184,0.671583,-0.089847,0.072155,0.184323
2014-01-19 09:00:00,0.147826,-0.571092,-0.754551,1.650293,-1.088640
2014-01-19 10:00:00,1.513932,-0.443154,0.619422,0.243841,1.097031
2014-01-19 11:00:00,2.057874,1.833988,0.093641,-1.006722,-0.495378
2014-01-19 12:00:00,0.203675,-0.014719,0.666860,-1.384544,-0.722131
2014-01-19 13:00:00,-1.360852,-0.295032,-1.318302,2.983728,-0.175248
2014-01-19 14:00:00,0.425589,1.037235,-0.082244,0.007490,-1.532619
2014-01-19 15:00:00,0.297464,0.052435,0.496868,0.629652,-0.419197
2014-01-19 16:00:00,-1.246750,-1.791448,0.528115,0.178288,0.425607
2014-01-19 17:00:00,-0.806783,-1.284455,-0.625822,-0.149329,-0.253314
2014-01-19 18:00:00,0.692007,0.450802,-0.067002,0.804026,-0.355245
2014-01-19 19:00:00,0.526167,0.277568,0.159063,-0.543098,0.185904
2014-01-19 20:00:00,-1.958647,-1.247715,-0.563465,0.125062,-0.282738
2014-01-19 21:00:00,1.213282,-0.579496,-0.109533,-0.817718,-0.831917
2014-01-19 22:00:00,0.553503,-0.180736,-0.095545,-0.107556,1.205563
2014-01-19 23:00:00,0.208358,0.445079,0.718771,-1.847106,0.760517
2014-01-20 00:00:00,-1.521230,-1.315609,-1.015690,0.714820,0.224259
2014-01-20 01:00:00,-0.996032,-0.215232,0.339352,1.675092,-0.493937
2014-01-20 02:00:00,1.243933,-0.151010,0.035463,0.624192,-0.127243
2014-01-20 03:00:00,-0.333768,-0.227847,0.271411,0.332604,-0.045509
2014-01-20 04:00:00,0.618753,-0.132894,-0.866924,-0.334424,0.825755
2014-01-20 05:00:00,0.255329,1.048343,-0.290229,1.122197,-1.152906
2014-01-20 06:00:00,0.435410,-1.342458,-0.315536,0.830302,-0.617595
2014-01-20 07:00:00,1.573723,-1.602612,-0.076213,0.501344,-0.045122
2014-01-20 08:00:00,-0.434137,0.855365,0.351745,-0.737127,1.322737
2014-01-20 09:00:00,-0.304274,-1.700773,0.142560,0.727619,-0.310152
2014-01-20 10:00:00,0.775671,1.117623,-2.065702,-1.691626,1.019274
2014-01-20 11:00:00,-0.307574,0.459769,2.566496,-0.110325,0.421745
2014-01-20 12:00:00,-1.178599,1.245200,0.072135,-0.463744,0.651321
2014-01-20 13:00:00,0.405305,0.256224,0.265089,-0.184871,0.309903
2014-01-20 14:00:00,0.383059,0.281659,-1.182251,-1.248427,-0.175187
2014-01-20 15:00:00,0.877587,-1.086111,-0.336334,-0.480975,0.628260
2014-01-20 16:00:00,0.256032,1.997982,0.328585,-0.648099,1.074472
2014-01-20 17:00:00,1.891548,-0.303190,0.584022,0.308735,-0.666801
2014-01-20 18:00:00,-0.161531,-0.732077,1.454837,0.267065,0.037259
2014-01-20 19:00:00,1.803589,-1.540608,0.433027,-0.328371,0.783852
2014-01-20 20:00:00,1.551130,-2.242246,0.354363,-1.320145,0.013366
2014-01-20 21:00:00,0.620214,-0.279259,0.411962,0.613758,0.374794
2014-01-20 22:00:00,-0.089922,1.181163,0.998048,-1.041284,2.590060
2014-01-20 23:00:00,-0.764121,0.942036,0.560790,-0.641138,0.193211
2014-01-21 00:00:00,-0.824185,-0.984664,-0.390172,-0.795157,1.864110
2014-01-21 01:00:00,-0.752697,-1.085200,-1.057169,1.141954,1.922050
2014-01-21 02:00:00,0.962291,2.468732,0.065135,0.276230,1.364494
2014-01-21 03:00:00,-1.135377,-0.500348,-0.487990,0.495264,0.548483
2014-01-21 04:00:00,-2.020281,0.687387,-0.200305,-1.216000,0.424759
2014-01-21 05:00:00,0.233425,0.187447,0.843013,1.027458,0.173572
2014-01-21 06:00:00,-0.345875,-0.490037,1.469215,-0.308120,-0.188160
2014-01-21 07:00:00,-1.799977,0.351342,-0.879107,-1.799506,-1.340444
2014-01-21 08:00:00,-0.383742,1.421396,-0.859334,-0.879284,0.392155
2014-01-21 09:00:00,-1.043115,-0.957540,-0.281660,0.675500,-0.075841
2014-01-21 10:00:00,0.604781,0.443600,-1.598224,-1.703951,-2.315136
2014-01-21 11:00:00,-0.526128,-0.720702,-1.434223,2.137476,0.904511
2014-01-21 12:00:00,0.863006,-1.510418,0.267511,0.504874,-0.048037
2014-01-21 13:00:00,-0.076570,-1.320856,-0.868202,1.183014,-0.472388
2014-01-21 14:00:00,-1.584218,-0.735570,-0.108758,-1.400723,0.741689
2014-01-21 15:00:00,0.144907,-0.672688,-1.204620,-0.541224,1.582795
2014-01-21 16:00:00,0.779000,0.548551,0.956587,1.766102,0.370507
2014-01-21 17:00:00,-0.262095,-0.392936,0.210194,0.733682,-0.353862
2014-01-21 18:00:00,0.570062,0.125454,0.373177,0.557351,0.269492
2014-01-21 19:00:00,-0.910347,-1.566445,-0.754762,-0.354573,-1.178617
2014-01-21 20:00:00,-0.178824,0.334112,0.763629,0.246853,-0.317113
2014-01-21 21:00:00,0.533705,-1.257175,-0.071174,-0.337820,-0.148032
2014-01-21 22:00:00,-0.431606,0.742070,-0.680411,0.182094,0.672034
2014-01-21 23:00:00,1.100026,0.802497,2.345559,1.066342,0.543154
2014-01-22 00:00:00,0.704249,-0.711592,1.078926,2.867607,-0.928298
2014-01-22 01:00:00,0.287580,0.724948,-0.983934,0.580084,1.147513
2014-01-22 02:00:00,3.437600,-0.874628,-0.956276,0.558006,-0.641336
2014-01-22 03:00:00,-0.203140,0.168832,1.225137,-1.190462,-0.074443
2014-01-22 04:00:00,-1.095125,-1.070252,0.028938,-0.838726,0.028671
2014-01-22 05:00:00,1.062530,0.526112,-1.818117,0.069460,-1.131093
2014-01-22 06:00:00,0.895375,-0.778630,0.149567,2.161647,-0.563750
2014-01-22 07:00:00,-0.270056,-0.075535,0.353715,0.269881,-0.144367
2014-01-22 08:00:00,-0.908584,0.620816,0.567578,-1.460836,-0.041716
2014-01-22 09:00:00,0.318230,-1.143294,-0.441147,0.362714,0.059622
2014-01-22 10:00:00,1.124553,0.666184,0.925682,2.180770,-0.832870
2014-01-22 11:00:00,0.744908,0.352345,-0.588067,-0.204257,-1.170678
2014-01-22 12:00:00,-0.110934,-0.099368,-0.816974,0.539326,-0.224730
2014-01-22 13:00:00,-1.214920,-1.075605,-1.126384,-0.085177,-1.499221
2014-01-22 14:00:00,1.020838,1.341039,1.443271,-0.710485,-1.927533
2014-01-22 15:00:00,0.947835,2.265621,-1.321666,1.785772,-1.625925
2014-01-22 16:00:00,0.577835,-1.565530,2.574176,1.309981,0.393331
2014-01-22 17:00:00,0.912271,0.796327,-0.950009,-0.769103,0.440625
2014-01-22 18:00:00,1.710869,-1.064910,-0.738381,-0.468466,0.874115
2014-01-22 19:00:00,-1.827812,0.329063,-0.274111,-0.086938,1.304116
2014-01-22 20:00:00,-0.328920,-0.769827,1.355957,0.576576,0.171796
2014-01-22 21:00:00,-1.077930,0.094450,1.544726,-0.564522,2.311010
2014-01-22 22:00:00,0.416265,0.217909,-0.569437,0.981784,0.421118
2014-01-22 23:00:00,-2.928290,1.055143,0.278040,-0.729444,0.851427
2014-01-23 00:00:00,0.823285,-0.367966,-0.763855,-0.353698,1.334896
2014-01-23 01:00:00,-0.766870,0.120361,-1.297710,1.104116,1.784976
2014-01-23 02:00:00,-0.288081,-0.022813,-0.144738,1.142570,0.382789
2014-01-23 03:00:00,-0.582378,0.506851,1.836883,-0.607779,1.353602
2014-01-23 04:00:00,-1.003987,0.267553,-0.247002,-0.106034,0.376295
2014-01-23 05:00:00,0.609893,-0.548253,0.505300,-1.184675,1.125428
2014-01-23 06:00:00,0.618277,-0.735244,0.416107,-0.948186,-0.650883
2014-01-23 07:00:00,-0.976857,-0.394817,1.275288,-1.247565,0.186302
2014-01-23 08:00:00,-0.306699,-0.052627,0.523790,-0.340203,-0.152711
2014-01-23 09:00:00,1.377808,0.597569,2.338549,1.132570,0.269782
2014-01-23 10:00:00,3.187797,-0.001687,0.399715,0.845434,0.895106
2014-01-23 11:00:00,0.114348,-0.690001,-0.802270,0.698640,2.154558
2014-01-23 12:00:00,0.155095,1.421218,-0.318131,-0.078883,-0.091103
2014-01-23 13:00:00,0.097165,-0.208714,1.039804,1.016459,-0.401930
2014-01-23 14:00:00,-0.726667,1.538873,-1.928198,1.003835,-0.491927
2014-01-23 15:00:00,0.931832,-1.422832,-1.174245,-1.020858,0.136156
2014-01-23 16:00:00,-1.748654,0.540467,1.058995,1.498381,-0.969162
2014-01-23 17:00:00,0.234163,-0.578170,-0.275953,-0.923145,0.706985
2014-01-23 18:00:00,-0.306666,-0.766257,1.404378,0.559581,0.788446
2014-01-23 19:00:00,0.978181,0.341691,-1.618275,-1.227439,0.702559
2014-01-23 20:00:00,0.315355,0.144802,-0.192034,-2.097014,-0.401987
2014-01-23 21:00:00,-0.037400,-0.073696,1.135753,-0.203817,0.985964
2014-01-23 22:00:00,-1.292467,1.949291,0.095039,0.677679,-2.172527
2014-01-23 23:00:00,-0.030554,-0.247038,1.168373,1.041482,1.369364
2014-01-24 00:00:00,-0.448078,1.321488,-0.944227,-0.710094,-1.428698
2014-01-24 01:00:00,0.408021,-0.109766,0.669393,1.225743,0.098742
2014-01-24 02:00:00,-0.079704,-0.009612,0.708628,1.106517,-0.390733
2014-01-24 03:00:00,0.020701,0.572246,1.469140,-1.025824,-1.686471
2014-01-24 04:00:00,-0.472477,0.666608,-1.301771,-1.393263,0.472268
2014-01-24 05:00:00,-0.416248,0.907377,2.769057,0.541690,-0.335087
2014-01-24 06:00:00,-0.003096,-0.190779,0.534405,-0.343922,2.081432
2014-01-24 07:00:00,0.233778,0.198403,-0.564939,-0.239692,0.869682
2014-01-24 08:00:00,2.008276,1.370344,0.356088,1.042206,-0.366188
2014-01-24 09:00:00,-0.507181,-0.799570,0.246184,0.350984,0.777056
2014-01-24 10:00:00,-1.096566,0.832561,2.428386,0.197880,-2.047717
2014-01-24 11:00:00,-0.124378,-1.186736,-2.135079,0.402063,-1.112856
2014-01-24 12:00:00,1.615783,-2.445527,-0.262981,-1.095968,-0.250816
2014-01-24 13:00:00,-0.700199,0.020742,-1.392799,-1.207738,1.336915
2014-01-24 14:00:00,0.522289,1.251867,-2.259499,0.275930,0.823705
2014-01-24 15:00:00,0.826693,0.533434,0.682553,0.278772,-1.854594
2014-01-24 16:00:00,0.604591,-0.737262,1.609249,0.972819,0.071413
2014-01-24 17:00:00,-0.324823,0.395237,0.928578,-0.826446,-1.527498
2014-01-24 18:00:00,-1.121752,-0.237204,0.042006,0.314313,0.123613
2014-01-24 19:00:00,0.036755,0.883285,0.367967,1.096590,-0.414294
2014-01-24 20:00:00,1.041935,1.618726,0.101822,0.284917,1.081642
2014-01-24 21:00:00,-2.026660,0.041350,-0.074423,0.241175,0.275107
2014-01-24 22:00:00,-0.561724,-0.275436,0.145960,0.518530,-0.508908
2014-01-24 23:00:00,1.771575,-0.176484,-0.034072,0.053542,0.307398
2014-01-25 00:00:00,0.129644,-0.069718,-0.160265,0.146393,-0.995466
2014-01-25 01:00:00,0.060672,0.677114,-0.284086,1.068509,-0.331895
2014-01-25 02:00:00,0.010822,0.669886,-1.178553,2.103726,-0.759773
2014-01-25 03:00:00,1.072579,0.083472,-0.446335,-1.877274,0.498391
2014-01-25 04:00:00,-0.408564,-0.957409,-0.241011,0.047330,0.081343
2014-01-25 05:00:00,1.469236,-1.199291,1.091830,-1.447903,-0.555781
2014-01-25 06:00:00,1.150936,-0.095243,0.801328,-0.633381,0.479779
2014-01-25 07:00:00,-0.004847,1.321594,-1.346315,0.702271,-0.629797
2014-01-25 08:00:00,0.842302,-1.114081,-1.390708,-0.413935,-0.180209
2014-01-25 09:00:00,0.813072,0.713763,-0.366645,-0.166584,-2.031828
2014-01-25 10:00:00,-0.351076,-0.267203,1.166832,0.629905,-1.149434
2014-01-25 11:00:00,0.550007,0.196484,0.340536,-0.576249,0.561541
2014-01-25 12:00:00,1.122056,-0.085000,0.365241,-1.353377,-0.067643
2014-01-25 13:00:00,1.246051,0.062542,1.219539,-2.322819,0.922386
2014-01-25 14:00:00,3.646174,-0.968056,0.299214,0.562845,0.341215
2014-01-25 15:00:00,0.114196,1.223127,-2.053680,0.269141,-0.718151
2014-01-25 16:00:00,0.473804,0.350202,0.013208,0.325265,-0.736162
2014-01-25 17:00:00,-0.473813,0.725592,0.639103,0.261819,-0.246783
2014-01-25 18:00:00,0.152985,-0.513971,-1.522809,0.742376,-0.284873
2014-01-25 19:00:00,0.780014,-1.513388,0.921497,0.500699,-0.094820
2014-01-25 20:00:00,0.932854,-0.349996,0.686935,-0.749889,-0.881555
2014-01-25 21:00:00,-0.016791,-0.935594,-0.102011,-0.382301,-0.638820
2014-01-25 22:00:00,0.149375,-1.091970,-0.300872,0.183231,-1.233134
2014-01-25 23:00:00,-0.497686,1.507387,-1.197946,-0.590554,1.368163
2014-01-26 00:00:00,1.654639,0.229287,-0.657063,0.937798,-0.429482
2014-01-26 01:00:00,0.634030,0.585844,1.179268,-1.959281,0.288992
2014-01-26 02:00:00,0.636891,0.764860,-1.165170,-0.272960,-0.457431
2014-01-26 03:00:00,-0.100583,0.470827,-0.443371,0.433674,0.471409
2014-01-26 04:00:00,0.867462,-0.064457,-0.841973,0.460811,-1.763678
2014-01-26 05:00:00,-1.190802,0.198897,-0.422262,0.951700,-0.705957
2014-01-26 06:00:00,-0.080678,-0.969331,-0.348616,1.100805,0.617800
2014-01-26 07:00:00,1.255442,1.628644,-1.361786,-0.268520,0.193504
2014-01-26 08:00:00,-1.732717,-0.371862,-0.950863,1.057376,-0.065117
2014-01-26 09:00:00,-0.034272,1.112109,1.776843,0.297127,-0.226868
2014-01-26 10:00:00,0.044821,0.829952,1.134948,2.535368,0.741673
2014-01-26 11:00:00,-1.045931,0.288436,0.639439,-0.068299,-1.335374
2014-01-26 12:00:00,1.323693,-2.330292,0.211269,0.880725,-0.504459
2014-01-26 13:00:00,1.569856,0.896228,-0.616584,1.414848,0.804728
2014-01-26 14:00:00,-1.937122,0.202134,-0.913856,1.057208,0.888763
2014-01-26 15:00:00,-0.935957,0.747456,-1.662774,-0.734128,-1.507772
2014-01-26 16:00:00,1.066322,1.259305,1.263933,-0.813027,-0.981925
2014-01-26 17:00:00,-0.432488,0.171424,0.019283,-1.656505,0.555706
2014-01-26 18:00:00,-0.821750,-0.806024,0.407172,-0.013215,1.354773
2014-01-26 19:00:00,-1.076828,-0.081135,-2.063865,0.555991,-0.064910
2014-01-26 20:00:00,-0.866546,-0.074529,0.301832,-0.636612,0.928227
2014-01-26 21:00:00,0.507222,-1.201071,-0.305375,0.280576,1.684108
2014-01-26 22:00:00,0.657497,-0.213063,0.700447,-0.310824,1.468198
2014-01-26 23:00:00,0.059089,0.423442,-1.575174,-0.560402,0.373646
2014-01-27 00:00:00,-1.109564,-0.762289,-0.505547,-1.295820,0.286119
2014-01-27 01:00:00,0.392982,0.486578,-0.352285,0.978451,-0.923121
2014-01-27 02:00:00,0.553944,0.831065,0.722381,-1.059182,-1.132419
2014-01-27 03:00:00,0.910518,0.346190,-2.610735,-0.450282,-1.561202
2014-01-27 04:00:00,0.830695,-0.421478,0.813352,-0.891675,0.100277
2014-01-27 05:00:00,0.248557,0.454238,-1.349979,-0.061997,-0.901982
2014-01-27 06:00:00,0.754861,0.298999,-1.104031,-1.520232,-0.088736
2014-01-27 07:00:00,2.341460,0.484652,-0.450250,-1.444307,0.057173
2014-01-27 08:00:00,0.335198,-0.250243,1.633722,0.750297,0.615405
2014-01-27 09:00:00,-0.020698,-0.458412,0.666078,-0.097859,1.202347
2014-01-27 10:00:00,-0.349801,0.178328,-1.132198,-0.201501,0.609262
2014-01-27 11:00:00,1.889534,-1.876759,-0.328903,-1.147955,-0.340655
2014-01-27 12:00:00,0.038452,1.299524,-2.537708,-0.761916,-1.034153
2014-01-27 13:00:00,1.200682,1.308621,-1.719308,-0.461403,-0.470417
2014-01-27 14:00:00,-0.956653,-0.360299,-0.908475,-0.935262,1.589739
2014-01-27 15:00:00,-1.856295,1.360904,-0.172328,-0.177321,-2.201581
2014-01-27 16:00:00,0.746859,0.694076,0.247970,-1.737735,1.083117
2014-01-27 17:00:00,0.297893,1.477808,0.988904,1.322558,0.650223
2014-01-27 18:00:00,0.850388,0.217563,0.278127,-0.267602,-0.332430
2014-01-27 19:00:00,0.359020,-1.118824,0.664120,0.080198,0.081869
2014-01-27 20:00:00,-0.121108,-1.079906,-0.523199,-0.825142,-0.811718
2014-01-27 21:00:00,1.101098,-0.204911,-1.631122,0.365260,-0.007740
2014-01-27 22:00:00,1.683798,0.709704,-0.170323,-1.037338,-0.448538
2014-01-27 23:00:00,0.102804,-0.522514,1.009227,0.139604,0.879820
2014-01-28 00:00:00,-0.824130,-1.518255,0.479331,-0.057741,0.603031
2014-01-28 01:00:00,-2.985990,-0.791087,0.356135,1.789746,-0.867539
2014-01-28 02:00:00,-0.113790,-0.420124,0.149812,-0.260506,-1.032987
2014-01-28 03:00:00,0.819260,-0.326973,0.535883,0.108918,1.359944
2014-01-28 04:00:00,-0.288080,-0.754457,-1.140110,0.203158,-1.146865
2014-01-28 05:00:00,-0.374019,1.513771,0.593775,0.297564,-0.728318
2014-01-28 06:00:00,0.696204,-0.868453,-0.748602,1.075810,-1.480588
2014-01-28 07:00:00,1.401363,-1.859766,-0.968521,2.129426,-0.846717
2014-01-28 08:00:00,-0.604474,-1.200201,0.405341,-1.742583,2.182142
2014-01-28 09:00:00,-1.414231,-0.230828,-1.415628,-1.132646,-1.756497
2014-01-28 10:00:00,-0.294144,0.621293,-0.269300,2.011235,0.365816
2014-01-28 11:00:00,0.869226,0.173820,0.343312,0.479024,1.008949
2014-01-28 12:00:00,0.559514,-0.928041,-0.223921,-2.279207,0.100724
2014-01-28 13:00:00,-1.702910,-0.197725,-1.741030,-0.023679,0.025458
2014-01-28 14:00:00,-0.574924,0.594080,1.689290,-0.403365,0.154293
2014-01-28 15:00:00,0.124729,1.140262,0.559999,-0.354686,-0.408606
2014-01-28 16:00:00,-1.110878,0.372116,-0.224451,-1.450428,0.237290
2014-01-28 17:00:00,-0.126934,1.083342,1.918551,0.366668,0.374650
2014-01-28 18:00:00,-0.260878,-0.618590,0.065317,-1.064397,0.505801
